id,clean_title,stemmed_body,category
621,hoaks lowongan pendamping desa dengan gaji rp juta,jelas edar buah unggah informasi media sosial facebook kena lowong kerja damping lokal desa pld gaji rp juta per bulan fakta lansir kompascom dapat informasi kena lowong kerja pld gaji rp juta akun media sosial resmi menteri desa bangun daerah tinggal transmigrasi kemendes pdtt unggah akun instagram resmi kemendes pdtt kemendespdtt oktober kemendes pdtt kata saat tidak buka lowong pld pihak imbau masyarakat tetap berhatihati tipu mengatasnamakan kemendes pdtt selalu ecek informasi mengatasnamakan kemendes pdtt lalu kanal komunikasi resmi kutip kompastv pld buah jabat bawah kemendes pdtt tugas tingkat daya masyarakat jadi fasilitator buah desa kategori hoaks link counter,Klarifikasi Hoaks
620,hoaks timnas indonesia u juara piala dunia,jelas edar buah postingan video media sosial facebook klaim tim nasional timnas u indonesia jadi juara piala dunia swedia fakta klaim video sebut benar hoaks lansir kompascom saat tidak informasi valid kait piala dunia u swedia beberapa klip video sebut tidak kait piala dunia u video tampil potong tanding timnas indonesia u lawan tunisia turnamen danone nations cup kategori hoaks link counter,Klarifikasi Hoaks
619,hoaks akun whatsapp mengatasnamakan sekda kota probolinggo,jelas edar akun whatsapp mengatasnamakan sekretaris daerah sekda kota probolinggo ninik ira wibawati akun sebut guna foto profil ninik ira wibawati nomor fakta akun whatsapp edar sebut benar rupa modus tipu lansir akun resmi instagram dinas komunikasi informatika kota probolinggo diskominfokotaprobolinggo nomor sebut rupa modus tipu menyalahgunakan identitas sekda kota probolinggo ninik ira wibawati masyarakat imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke pihak kait kategori hoaks link counter,Klarifikasi Hoaks
607,hoaks indikator rilis survei elektabilitas pilkada kabupaten pali,jelas edar buah foto media sosial facebook lihat buah simulasi hasil survei elektabilitas pasang calon paslon bupati wakil bupati pilih kepala daerah pilkada kabupaten pali tahun fakta simulasi hasil survei sebut benar kutip turnbackhoaxid lembaga survei indikator politik indonesia sebut simulasi survei sebut hoaks tidak pernah laku survei kabupaten pali kategori hoaks link counter,Klarifikasi Hoaks
606,hoaks tautan pengumuman penerimaan pppk,jelas edar media sosial facebook buah taut klaim taut daftar pegawai perintah janji kerja pppk periode fakta klaim sebut tidak benar telusur taut sebut palsu tidak arah situs resmi badan pegawai negara bkn lansir tirtoid menteri pendayagunaan aparatur negara reformasi birokrasi panrb abdullah azwar anas tegas proses daftar informasi kena seleksi pegawai negara lalu situs resmi sscasnbkngoid kategori hoaks link counter,Klarifikasi Hoaks
605,hoaks banjir enam meter telan kota batam,jelas edar buah unggah video media sosial youtube unggah buah video klaim detikdetik banjir meter tel kota batam satu kota indonesia fakta video sebut benar lansir turnbackhoaxid simak lebih lanjut narator video sebut banjir setinggi meter kota batam tidak tenggelam hampir seluruh kota tim turnbackhoax kemudian telusur nyata sampai narator video sebut mesin cari google kata kunci guna jumlah wilayah kota batam pulau riau kepri landa banjir hasil temu lapor detikcom judul hujan deras jumlah wilayah batam landa banjir berita tayang senin oktober tulis banjir landa beberapa titik wilayah kota batam paling tinggi meter tembesi tower camat sagulung kategori hoaks link counter,Klarifikasi Hoaks
604,hoaks tautan pendaftaran pengambilan bansos dalam kis,jelas edar buah video media sosial facebook klaim ada taut daftar ambil bantu sosial bansos kartu indonesia sehat kis dalam video jelas dapat bantu banyak rp juta hingga rp juta fakta video sebut tidak benar hoaks lansir liputancom kepala humas badan selenggara jamin sosial bpjs sehat rizky anugrah nyata informasi daftar bantu kis bpjs sehat rupa hoaks modus tipu masyarakat imbau berhatihati dapat informasi rupa abai dapat hubung care center aplikasi mobile jkn pandawa layan lalu wa kategori hoaks link counter,Klarifikasi Hoaks
603,hoaks akun whatsapp mengatasnamakan sekda kabupaten pasuruan,jelas edar akun whatsapp mengatasnamakan sekretaris daerah sekda kabupaten pasuruan yudha triwidya akun sebut guna foto profil yudha triwidya nomor fakta akun whatsapp edar sebut benar rupa modus tipu lansir jatimnowcom nomor sebut rupa modus tipu menyalahgunakan identitas sekda kabupaten pasuruan yudha triwidya yudha jelas modus sebut laku pimpin pondok pesantren imingiming beri bantu didik masyarakat imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke pihak kait kategori hoaks link counter,Klarifikasi Hoaks
602,hoaks lowongan pekerjaan mengatasnamakan kementerian ppnbappenas,jelas edar buah unggah informasi media sosial facebook serta narasi kena ada rekrutmen besarbesaran menteri rencana bangun nasionalbadan rencana bangun nasional ppnbappenas fakta klaim informasi sebut tidak benar lansir akun instagram resmi menteri ppnbappenas bappenasri jelas lowong kerja mengatasnamakan menteri ppnbappenas tidak benar buat oknum tidak tanggung jawab menteri ppnbappenas imbau masyarakat selalu waspada tidak bagi data diri pribadi lalu pranala curiga waspada informasi edar kategori hoaks link counter,Klarifikasi Hoaks
598,hoaks pemberitahuan perubahan biaya transfer bank jatim,jelas edar buah unggah media sosial facebook kena surat pemberitahuan ubah biaya transfer bank jatim surat sebut jelas biaya transfer mula beban nila rp per transaksi berubahmenjadi rp per bulan jumlah transaksi tak batas adapun skema ubah tarif akan diujicobakanselama bulan depan itu nasabah bank jatim minta beri konfirmasi tuju atasperubahan sebut fakta lansir kompascom surat pemberitahuan sebut palsu bank jatim nyata suratpemberitahuan ubah biaya transfer rupa modus tipu telah ban lalu akun facebook resmi bank jatim pihak bank imbau masyarakat waspada tipu mengatasnamakan bank jatimtermasuk minta pin atau password seluruh layan kategori hoaks link counter,Klarifikasi Hoaks
597,hoaks prabowo reshuffle menteri untuk pertama kali,jelas edar buah video platform youtube narasi sebut presiden prabowo subiantomelakukan reshuffle menteri pertama kali thumbnail video sebut tampak tampil fotopresiden wakil presiden sama jajar menteri kabinet merah putih fakta lansir turnbackhoaxid dasar hasil telusur video sebut sama sekali bahas kait reshuffle menteri laku presiden prabowo video hanya isi potong video saling kait lebih lanjut kutip berita rmolid prediksi presiden prabowo reshuffle menteri sempat sampai amat politik rocky gerung hingga ini tidak temu informasi resmi presiden prabowo laku reshuffle jajar menteri kabinet merah putih kategori hoaks link counter,Klarifikasi Hoaks
596,hoaks bantuan dana rp juta untuk pemegang kis,jelas edar buah video media sosial facebook klaim masyarakat milik kartu indonesia sehatkis dapat bantu perintah besar rp juta fakta klaim sebut tidak benar lansir kompascom kepala humas badan selenggara jaminansosial bpjs sehat rizzky anugerah konfirmasi informasi sebut hoaks rupa modus tipu rizzky imbau masyarakat berhatihati tipu mengatasnamakan bpjs sehat kategori hoaks link counter,Klarifikasi Hoaks
595,hoaks akun whatsapp mengatasnamakan ajudan pj sekretaris daerah kabupaten tangerang,jelas edar buah akun whatsapp mengatasnamakan ajudan jabat pj sekretaris daerah sekda kabupaten tangerang andrie budi akun whatsapp sebut lihat minta jumlah uang mitra masyarakat fakta lansir situs resmi perintah kabupaten pemkab tangerang tangerangkabgoid akun whatsapp tersebutbukan milik ajudan sekda kabupaten tangerang pj sekda kabupaten tangerang soma atmaja minta masyarakatuntuk tipu modus sebut imbau berhatihati ingat waspada berbagaimodus baru soma juga pesan bila terima pesan indikasi tipu informasi mengatasnamakan pemkabtangerang masyarakat hubung salur adu lalu media sosial resmi perintah daerah pemda kabupatentangerang kategori hoaks link counter,Klarifikasi Hoaks
594,hoaks akun whatsapp mengatasnamakan kepala dpkpck kabupaten bojonegoro,jelas edar akun whatsapp mengatasnamakan kepala dinas rumah kawasan mukim cipta karya dpkpck kabupaten bojonegoro satito had akun sebut guna foto profil satito had kena baju dinas kabupatenbojonegoro nomor fakta akun whatsapp edar sebut benar rupa modus tipu lansir bojonegorokabgoid nomor sebut rupa modus tipu menyalahgunakan identitas kepala dpkpck kabupaten bojonegoro satitohadi kepala dinas komunikasi informatika kabupaten bojonegoro siswoyo tegas nomor sebut bukanlahmilik kepala dpkpck walaupun guna foto satito had masyarakat imbau selalu berhatihati apabilamenemukan rupa abai pesan sebut dapat konfirmasi benar lebih ke pihakterkait jelas edar akun whatsapp mengatasnamakan kepala dinas rumah kawasan mukim cipta karya dpkpck kabupaten bojonegoro satito had akun sebut guna foto profil satito had kena baju dinas kabupatenbojonegoro nomor fakta akun whatsapp edar sebut benar rupa modus tipu lansir bojonegorokabgoid nomor sebut rupa modus tipu menyalahgunakan identitas kepala dpkpck kabupaten bojonegoro satitohadi kepala dinas komunikasi informatika kabupaten bojonegoro siswoyo tegas nomor sebut bukanlahmilik kepala dpkpck walaupun guna foto satito had masyarakat imbau selalu berhatihati apabilamenemukan rupa abai pesan sebut dapat konfirmasi benar lebih ke pihakterkait kategori hoaks link counter,Klarifikasi Hoaks
593,hoaks negara akan mengadopsi sistem pembayaran brics,jelas edar buah konten platform media sosial x klaim negara konfirmasi akanmengadopsi sistem bayar brics konten sebut unggah september lihat sebanyaklebih ribu tayang fakta klaim informasi sebut benar lansir factcheckafpcom informasi kena negara adopsi sistem bayar brics asal keliru media rusia lapor nyata pejabatbank sentral rusia januari kantor berita rusia sputnik lapor nyata kepala bank sentral rusiaelvira nabiullina sebut rusia milik sistem kirim pesan finansial spfs alternatif swift nabiullina sebut serta negara telah daftar spfs itu juru bicara brics pay kata tidak tahu soal negara akan adopsi sistem bayar sebut kategori hoaks link counter,Klarifikasi Hoaks
590,hoaks akun whatsapp mengatasnamakan kadinkes kota bogor,jelas edar buah akun whatsapp mengatasnamakan kepala dinas sehat kadinkes kota bogor dr sri nowo retno mars akun sebut lihat guna nama foto profil milik sri nowo retno fakta akun whatsapp edar sebut akun palsu rupa tipu lansir akun instagram teman aksi komunikasi informasi siber takiskotabogor nomor sebut rupa modus tipu menyalahgunakan identitas sri nowo retno masyarakat imbau selalu waspada terima pesan nomor curiga apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke pihak kait kategori hoaks link counter,Klarifikasi Hoaks
589,hoaks who akui mpox adalah efek samping virus covid,jelas edar buah narasi sebut organisasi sehat dunia who cara resmi aku sakit cacar monyet mpox efek samping virus covid lansir kompascom dasar hasil telusur narasi kena who aku mpox rupa efek samping virus covid hoaks fakta narasi sebut sumber slay news situs web milik rekam jejak sebar disinformasi milik bias ekstrem sayap kanan kredibilitas rendah lebih lanjut dasar basis data kelola uppsala monitoring center cantum enam lapor cacar monyet lima cacar sapi cacar terima pfizerbiontech vaksin covid jauh tidak kasus cacar sebab langsung vaksin covid atau virus covid sendiri catat dunia lama beberapa dekade kategori hoaks link counter,Klarifikasi Hoaks
588,hoaks informasi lowongan pekerjaan pt terminal petikemas surabaya,jelas edar informasi lowong kerja mengatasnamakan pt terminal petikemas surabaya tps buah situs lowong kerja sebut sebut pt tps buka sempat kerja departemen sumber daya manusia sdm umum kualifikasi s d jurus ilmu psikologi juga administrasi bisnis lamar minta unggah berkas lamar taut telah semat fakta lansir beritajatimcom pt tps tegas informasi sebut benar pt tps imbau masyarakat waspada informasi lowong kerja mengatasnamakan pt terminal petikemas surabaya informasi resmi kena lowong kerja pt tps dapat akses lalu salur resmi usaha situs web resmi akun instagram resmi pttpsofficial kanal resmi komunikasi atau sampai surat digital tuju pt terminal petikemas surabaya lalu email komunikasi korporat alamat corporatecommunicationtpscoid kategori hoaks link counter,Klarifikasi Hoaks
587,hoaks wapres ri gibran bagibagi puluhan juta rupiah di tiktok,jelas edar buah video media sosial tiktok bagi video wakil presiden wapres gibran rakabuming raka membagibagikan uang puluh juta rupiah masyarakat media sosial tiktok unggah sebut siapa tekan tanda love tanda panah akun sebut terima bantu nila rp juta fakta lansir turnbackhoaxid tim periksa fakta mafindo turnbackhoax telusur benar video ecek audio unggah guna hive moderation hasil mungkin audio buat cerdas buat artificial intelligence ai capai lebih lanjut akun yang unggah video sebut bukan milik wapres gibran rakabuming raka itu ada unggah rupa media sosial resmi wapres gibran tiktok gibranrakabuming instagram gibranrakabuming kategori hoaks link counter,Klarifikasi Hoaks
586,hoaks akun whatsapp mengatasnamakan anggota komisi i dpr ri,jelas edar akun whatsapp mengatasnamakan anggota komisi i dewan wakil rakyat republik indonesia dpr ri fraksi partai demokrat anton sukartono suratto akun sebut guna foto profil anton sukartono nomor fakta akun whatsapp edar sebut benar rupa modus tipu lalu akun resmi instagramnya antonsuratto anton sukartono suratto nyata nomor sebut rupa modus tipu masyarakat imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke pihak kait kategori hoaks link counter,Klarifikasi Hoaks
585,hoaks akun facebook mengatasnamakan pjs wali kota manado,jelas edar buah akun facebook mengatasnamakan jabat pjs wali kota manado clay dondokambey sstp map akun sebut pasang foto clay dondokambey foto profil fakta lansir akun instagram resmi perintah kota manado pemerintahkotamanado akun sebut bukan milik clay dondokambey rupa akun palsu masyarakat imbau selalu verifikasi informasi lalu kanal resmi perintah kota manado kategori hoaks link counter,Klarifikasi Hoaks
584,hoaks indonesia menjadi negara terkorup di dunia,jelas edar media sosial facebook upa video tampak grafik serta narasi saat indonesia jadi negara korup dunia angka korupsi tingkat unggah sebut serta narasi tangkap jokowi fakta lansir kompascom telusur laku tunjuk indeks korupsi indonesia justru alami turun indexing laku transparency international tunjuk tren turun tingkat korupsi indonesia sejak tahun hingga tahun grafik turut muncul unggah sebut rupa kutip buah artikel kena komisi berantas korupsi kpk kategori hoaks link counter,Klarifikasi Hoaks
583,hoaks lagu indonesia raya digunakan untuk pembukaan piala dunia,jelas edar unggah media sosial facebook klaim asosiasi federasi sepak bola internasional fifa resmi umum lagu bangsa indonesia raya guna buka piala dunia fakta klaim unggah sebut benar kutip kompascom informasi valid fifa umum guna lagu indonesia raya buka piala dunia kemudian cek laman resmi fifa tidak temu informasi soal umum sebut adapun saat belum ada umum fifa soal lagu akan jadi soundtrack piala dunia kanada meksiko amerika serikat kategori hoaks link counter,Klarifikasi Hoaks
582,hoaks video demo tolak kedatangan jokowi pulang kampung ke kota solo,jelas edar buah unggah upa gambar hasil tangkap layar tampil dokumentasi berita cnn indonesia video klaim demo tuntut mahasiswa adil joko widodo jokowi kota surakarta solo provinsi jawa tengah lihat massa baju nuansa hitam bawa jumlah spanduk fakta narasi video sebut keliru lansir turnbackhoaxcom dasar hasil telusur rujuk kanal media cnn indonesia temu unggah berita atau video judul bagaimana edar adapun video sebut identik video pernah unggah kanal youtube cnn indonesia judul demo mahasiswa tuntut adil jokowi agustus video sebut kait tolak datang jokowi pulang kampung kota solo kategori hoaks link counter,Klarifikasi Hoaks
581,hoaks alfamart bagikan kupon belanja senilai rp juta,jelas edar buah foto media sosial facebook narasi klaim usaha dagang ritel alfamart bagi kupon belanja nila rp juta cumacuma gratis fakta kutip kompascom regional corporate communication manager pt sumber alfaria trijaya tbk alfamart budi santoso kata informasi sebut benar masyarakat imbau berhatihati segala bentuk imingiming hadiah catut nama alfamart sebar lalu taut akun media sosial resmi kategori hoaks link counter,Klarifikasi Hoaks
580,hoaks program gebyar undian milyar mengatasnamakan bank mandiri,jelas edar buah akun facebook page mengatasnamakan bank mandiri muat informasi program gebyar undi milyar periode oktober daftar program sebut akses lalu taut yg sedia unggah fakta informasi sebut modus tipu lansir turnbackhoaxid akun facebook page edar sebut bukan akun resmi bank mandiri taut unggah sebut arah situs resmi bank mandiri akun resmi facebook page bank mandiri bank mandiri kategori hoaks link counter,Klarifikasi Hoaks
579,hoaks presiden prabowo bagibagi bantuan biaya sekolah modal usaha dan renovasi rumah,jelas edar buah unggah video platform tiktok klaim presiden prabowo subianto tawar bantu masyarakat lalu tiktok guna tiktok minta sebut salah satu bantu butuh fakta klaim sebut benar kutip kompascom video presiden prabowo subianto tawar bantu biaya sekolah biaya kuliah modal usaha bayar hutang renovasi rumah rupa konten manipulatif bas cerdas buat artificial intelligence ai itu presiden prabowo subianto saat tidak milik akun tiktok resmi kategori hoaks link counter,Klarifikasi Hoaks
578,hoaks akun whatsapp mengatasnamakan pjs wali kota manado,jelas edar buah akun whatsapp mengatasnamakan jabat pjs wali kota manado clay dondokambey sstp map nomor fakta lansir akun instagram resmi perintah kota manado pemerintahkotamanado nomor sebut bukan milik clay dondokambey rupa akun palsu masyarakat imbau selalu verifikasi informasi lalu kanal resmi perintah kota manado kategori hoaks link counter,Klarifikasi Hoaks
568,hoaks percepatan keberangkatan haji dengan biaya tambahan rp juta,jelas edar buah informasi isi tawar jadi serta cepat berangkat haji reguler bayar biaya tambah rp juta tawar sebut sebut berangkat awal rencana cepat jadi lansir kompascom direktur layan haji negeri direktorat jenderal selenggara haji umrah menteri agama kemenag muhammad zain ban ada cepat berangkat haji reguler atau hijriah informasi sebut indikasi rupa modus tipu dengan cantum namanama calon jemaah haji masuk program cepat berangkat fakta ada cepat berangkat haji reguler dan laksana haji tetap laku sesuai regulasi kategori hoaks link counter,Klarifikasi Hoaks
567,hoaks ada kalimat ancaman dalam pidato presiden prabowo,jelas edar buah poster media sosial facebook isi narasi klaim presiden prabowo subianto lalu pidato nyata lagi rakyat hujat kepala negara narasi sebut sebut orang hina kepala negara urus aparatur negara fakta klaim sebut benar kutip kompascom ada nyata prabowo kena rakyat hujat kepala negara urus aparatur negara foto poster edar sebut ambil media oktober prabowo sampai pidato perdana usai lantik pada sidang paripurna majelis musyawarat rakyat republik indonesia mpr tidak ada ancam langsung sampai pidato sebut kategori hoaks link counter,Klarifikasi Hoaks
566,hoaks akun whatsapp mengatasnamakan sekretaris daerah kabupaten lampung utara,jelas edar akun whatsapp mengatasnamakan sekretaris daerah sekda kabupaten lampung utara drs lekok mm akun sebut guna foto profil lekok kena baju dinas fakta akun whatsapp edar sebut benar rupa modus tipu lansir laman resmi instagram dinas komunikasi informatika kabupaten lampung utara kominfolu nomor sebut rupa modus tipu menyalahgunakan identitas sekda kabupaten lampung utara drs lekok mm masyarakat imbau selalu berhatihati apabila temu rupa abai pesan sebut dapat konfirmasi benar lebih ke pihak kait kategori hoaks link counter,Klarifikasi Hoaks
565,hoaks joko widodo janjikan bantuan modal usaha dan bayar utang,jelas edar buah unggah video media sosial instagram klaim jokowi widodo jokowi janji bantu modal usaha bayar utang fakta lansir kompascom video tampil jokowi janji bantu modal usaha bayar utang rupa hasil manipulasi video sebut identik unggah kanal youtube sekretariat presiden juni video asli jokowi sampai belasungkawa atas tinggal emmiril khan mumtadz eril putra ridwan kamil tahun kategori hoaks link counter,Klarifikasi Hoaks
564,hoaks akun facebook mengatasnamakan kapolres padang lawas diari astetika,jelas edar akun facebook mengatasnamakan kepala polisi resor kapolres padang lawas akbp ari astetika fakta polres padang lawas lalu akun instagram resmi polrespadanglawas beri nyata akun sebut modus tipu pihak imbau masyarakat berhatihati jangan mudah percaya tipu mengatasnamakan kapolres padang lawas kategori hoaks link counter,Klarifikasi Hoaks
561,hoaks akun facebook mengatasnamakan kajari kabupaten tojo unauna,jelas edar buah akun facebook mengatasnamakan kepala jaksa negeri kajari kabupaten tojo unauna pilipus siahaan akun sebut lihat guna nama foto profil pilipus siahaan fakta akun facebook edar sebut akun palsu rupa modus tipu lansir palutribunnewscom kepala seksi intelijen kejar kabupaten tojo unauna sulawesi tengah la ode muh nuzul konfirmasi akun sebut bukan milik pilipus siahaan imbau masyarakat abai layan jasa tawar akun sebut kategori hoaks link counter,Klarifikasi Hoaks
560,hoaks akun whatsapp mengatasnamakan pj sekretaris daerah kota bandung,jelas edar buah akun whatsapp mengatasnamakan drs dharmawan selaku jabat pj sekretaris daerah kota bandung akun whatsapp sebut guna nama foto dharmawan profil fakta lansir akun instagram resmi dinas komunikasi informatika kota bandung diskominfobdg nomor sebut bukan milik dharmawan rupa akun palsu masyarakat imbau abai pesan asal nomor sebut segera lapor temu kasus rupa mengatasnamakan jabat lingkung perintah kota bandung kategori hoaks link counter,Klarifikasi Hoaks
559,hoaks alfamart bagikan iphone dalam rangka ulang tahun ke,jelas edar media sosial whatsapp bentuk pesan beranta buah poster serta narasi mengatasnamakan alfamart pesan sebut isi aja masyarakat klik buah taut sedia fakta lansir liputancom laku penelusuaran akun instagram resmi alfamart alfamart verifikasi temu alfamart beri umum telah edar tipu mengatasnamakan pihak masyarakat minta waspada segala bentuk umum minta laku kece akun resmi nomor call center resmi alfamart kategori hoaks link counter,Klarifikasi Hoaks
558,hoaks video menkes budi gunadi membahas lockdown terkait great reset,jelas edar buah potong video bahasa inggris media sosial facebook klaim menteri sehat menkes budi gunadi sadikin sebut lockdown sertifikasi digital vaksinasi teks terjemah nyata budi sebut tulis lockdown pandemi kait tata ulang dunia great reset lansir cekfaktatempoco dasar hasil telusur potong video menteri sehat menkes budi gunadi sadikin momen dia bicara temu b summit nusa bal november fakta narasi kata menkes budi nyata buat sertifikat vaksin digital sesuai format organisasi sehat dunia who hal kait great reset klaim keliru nyata menkes forum sebut kait isu great reset budi gunadi sadikin sebut lockdown bagi great reset great reset sendiri adalah gagas professor klaus schwab belum jelas definisi terap telah tolak bagai pihak kategori hoaks link counter,Klarifikasi Hoaks
557,hoaks seorang oknum tni memukul petugas spbu pada oktober,jelas edar buah video media sosial facebook isi narasi klaim orang oknum anggota tni pukul orang tugas stasiun isi bahan bakar umum spbu sebut pukul jadi ia tolak antri isi bahan bakar unggah bagi facebook oktober fakta narasi klaim orang oknum tni pukul tugas spbu barubaru benar kutip kompascom corporate secretary pt pertamina patra niaga heppy wulansari pasti peristiwa video adalah jadi lama peristiwa video sebut jadi spbu camat waipare kabupaten sikka provinsi nusa tenggara timur tugas spbu anggota tni rekam video sebut damai benar kepala dinas terang angkat darat kadispenad brigjen tni wahyu yudhayana kata video itu tunjuk jadi kategori hoaks link counter,Klarifikasi Hoaks
556,hoaks kapal feri rute banyuwangibali tenggelam,jelas edar buah video platform facebook klaim kapal feri rute penyebrangan banyuwangibali tenggelam selasa oktober fakta klaim video sebut tidak benar hoaks kutip kompascom video sama unggah kanal youtube cgtn africa video sebut berita peristiwa kapal balik jadi danau kivu republik demokratik kongo oktober insiden telah tewas banyak orang kategori hoaks link counter,Klarifikasi Hoaks
555,hoaks pssi putuskan keluar dari afc dan pindah ke zona oseania,jelas edar platform youtube buah unggah video klaim satu sepak bola seluruh indonesia pssi putus keluar asean football federation championship afc pindah zona oseania fakta lansir laman turnbackhoaxid klaim sebut benar video sebut sama sekali tidak bahas topik bagaimana klaim narator video baca narasi artikel suaracom judul rugi afc indonesia putus keluar gabung oseania dalam artikel sebut tidak nyata pssi keluar afc gabung zona oseania kategori hoaks link counter,Klarifikasi Hoaks
550,hoaks akun facebook mengatasnamakan pjs wali kota bontang,jelas edar buah akun media sosial facebook mengatasnamakan jabat pjs wali kota bontang munawar akun sebut lihat guna foto profil nama munawar fakta lansir pranalaco anwar sadat selaku kepala dinas komunikasi informatika kota bontang konfirmasi akun facebook sebut palsu imbau masyarakat lebih berhatihati laku verifikasi akun media sosial mengatasnamakan jabat perintah ambil tindak kategori hoaks link counter,Klarifikasi Hoaks
549,hoaks akun whatsapp mengatasnamakan ketua pwi provinsi lampung,jelas edar buah akun whatsapp mengatasnamakan ketua satu wartawan indonesia pwi provinsi lampung wirahadikusumah sp akun whatsapp sebut lihat guna foto profil nama wirahadikusumah kirim pesan beberapa kontak fakta lansir akun instagram rilislampung wirahadikusumah konfirmasi akun sebut rupa tipu juga imbau masyarakat khusus rekan relasi apabila dapat pesan sebut abai lapor nomor sebut kategori hoaks link counter,Klarifikasi Hoaks
548,hoaks akun facebook kemitraan grosir pt mayora group,jelas edar buah akun facebook unggah isi tawar kerja sama mitra pt mayora indah tbk mayora group serta narasi ada bagai bonus untung gratis produk harga murah fakta lansir turnbackhoaxid laman rresmi pt mayora group mayoraindahcoid temu informasi rupa kena tawar kerja sama bagaimana sebar akun facebook sebut semat unggah instagram resmi mayorakarir dapat bagai macam ingat tipu catut usaha mulai info lowong kerja laman palsu program hadiah hingga tawar kerja sama lalu whatsapp dapat simpul akun facebook mengatasnamakan mitra pt mayora group seluruh unggah tawar kerja sama dalam rupa konten palsu kategori hoaks link counter,Klarifikasi Hoaks
547,hoaks kandungan msg pada micin dapat menghilangkan flek hitam dan memutihkan wajah,jelas edar buah informasi media sosial klaim kandung msg produk micin guna alternatif skincare karen mampu hilang flek hitam mutih kulit wajah fakta lansir healthkompascom dokter spesialis kulit kelamin sekaligus dosen ilmu sehat kulit kelamin fakultas dokter universitas jenderal soedirman ismiralda sampai micin saran bahan awat kulit ismiralda kata guna micin madu susu beberapa bahan lain justru timbul kontradiksi itu sumber yakni dokter spesialis kulit dr margaretha indah maharani spkk finsdv faadv turut sebut klaim micin mutih wajah mitos belum teliti valid dukung gagas sebut tambah micin formulasi kulit balur wajah kulit jadi iritasi radang merah bekas jadi hitam kategori hoaks link counter,Klarifikasi Hoaks
546,hoaks verifikasi data spt tahunan mengatasnamakan djp,jelas edar media sosial x buah tangkap layar pesan whatsapp mengatasnamakan direktorat jenderal pajak djp minta masyarakat laku verifikasi data pribadi serta taut borang isi data diri fakta lansir antaranewscom laku telusur taut terdesia tidak resmi arah tindak tipu konfirmasi beri djp kata pihak kirim informasi lalu email resmi pajakgoid seluruh bentuk informasi kena pajak konfirmasi salur resmi djp kringpajak layan telepon danatau kirim email informasipajakgoid kategori hoaks link counter,Klarifikasi Hoaks
544,hoaks menggoyangkan punggung mampu mengatasi angin duduk,jelas edar buah unggah video media sosial facebook klaim goyang punggung atas orang sedang dapat serang angin duduk fakta klaim unggah sebut tidak benar lansir tempoco artikel judul dokter jantung lurus salah kaprah soal angin duduk bukan angin malam kipas tulis angin duduk bukan masalah kait gas perut sering disalahpahami gejala sakit jantung bisa bahaya situs siloamhospitalscom lalu artikel angin duduk angina pectoris sebab gejala cegah beber tolong pertama dapat laku alami angin duduk segera henti segala aktivitas istirahat kurang beban jantung itu penting atur nafas tubuh rasa lebih rileks coba baring posisi kepala lebih tinggi banding badan yang dapat bantu alir darah lebih stabil kategori hoaks link counter,Klarifikasi Hoaks
539,hoaks lowongan kerja mengatasnamakan bnn,jelas edar media sosial facebook buah unggah informasi umum seleksi terima calon pegawai perintah non pegawai negeri ppnpn tahun mengatasnamakan badan narkotika nasional bnn unggah dapat aja isi halaman daftar lowong bnn lalu taut sedia unggah fakta lansir tirtoid informasi lowong kerja mengatasnamakan bnn sebut salah sesat lalu kanal resmi milik bnn temu informasi kena lowong kerja edar adapun taut yang dapat unggah sebut arah situs yang bukan resmi milik bnn isi minta data nama lengkap sesuai kartu tanda duduk ktp nomor telepon laku telusur lebih lanjut lalu urlscanio hasil pindai tunjuk alamat domain utama situs sebut kait situs resmi bnn kategori hoaks link counter,Klarifikasi Hoaks
532,hoaks lowongan kerja bpjs kesehatan tahun,jelas edar buah unggah video media sosial tiktok isi informasi kena lowong kerja badan penyelenggarajaminan sosial bpjs sehat tahun fasilitas beri upa gaji capai rp juta tunjanganlainnya fakta informasi kena lowong kerja bpjs sehat tahun sebut tidak benar lansir turnbackhoaxid bpjs sehat lalu situs resmi rekrutmenbpjskesehatangoid imbau masyarakat bahwainformasi putar lowong kerja dapat akses lalu situs bpjskesehatangoid rekrutmenbpjskesehatangoid media sosial bpjs sehat sudah verifikasi hindar penyalahgunaan informasi pihakpihak mengatasnamakan bpjs sehat lamar penuh syarat daftar kualifikasi hubung lalu email domain bpjskesehatangoid talenticsid kategori hoaks link counter,Klarifikasi Hoaks
